Gene	logFC	logCPM	LR	PValue	FDR
BTN3A3	0.0759067034232595	4.69995707251145	0.305323282808274	0.580564286567973	0.834751723164044
AC092718.3	-0.0705194191251814	4.84341320483051	0.30527881922643	0.580591845036586	0.834751723164044
FECH	0.0569797219823484	5.25334470369424	0.305242629391046	0.580614277382044	0.834751723164044
DHX37	-0.0853546976588943	4.63615434515065	0.305222165400266	0.580626962797946	0.834751723164044
TTC6	0.117956658845597	4.18333597433377	0.305196549104892	0.580642842856385	0.834751723164044
MARCH1	0.101351176724902	4.37618795977158	0.305116599138898	0.580692411048225	0.834751723164044
MBTD1	0.0650472370043637	4.89761268094287	0.305097146512082	0.580704472767326	0.834751723164044
DPYSL3	0.0596835333011297	6.4342149237553	0.304985016871171	0.580774009215543	0.834751723164044
JMJD7-PLA2G4B	0.0349890260415392	6.53268619186842	0.304973304027271	0.580781273819714	0.834751723164044
HBG2	0.0992092127365241	4.40182494592486	0.304969543733762	0.580783606088145	0.834751723164044
ZNF592	-0.0658474182221875	4.97305766438454	0.304911198103923	0.580819796537584	0.834751723164044
NSUN4	-0.0423011636867189	5.68337734340888	0.30414169725708	0.58129752342918	0.835289105920954
ZFC3H1	-0.0507658885474085	5.43481515038835	0.304012635886238	0.58137772537774	0.835289105920954
AC073612.1	-0.115473988879388	4.1727820742065	0.304005487421307	0.581382168260605	0.835289105920954
FANCA	-0.0690990731311361	4.86674598099955	0.304005202768735	0.581382345178044	0.835289105920954
IL36RN	0.0920212038389847	4.14002149882654	0.303859269045375	0.581473060219616	0.835351678368874
HSD17B1	-0.054010451760006	5.31336447599766	0.303505237610977	0.581693250651452	0.835420924785605
RSPH10B	0.0649170104085967	4.87553904237522	0.303434790940798	0.581737085041512	0.835420924785605
KIRREL2	0.0995103359616856	4.14598550158777	0.303425301353059	0.581742990302855	0.835420924785605
AOAH	-0.109207366013849	4.28863727474802	0.303316139314916	0.581810929241413	0.835420924785605
TBC1D3I	0.116281469605691	4.18043524613917	0.303309402938822	0.581815122266993	0.835420924785605
TBC1D3L	0.116281469605691	4.18043524613917	0.303309402938822	0.581815122266993	0.835420924785605
JMJD8	-0.0280359240528678	6.98411487012844	0.303251076214337	0.58185142999973	0.835420924785605
GOLGA2	-0.0291971047649353	6.61088843084377	0.303117411643768	0.581934651864045	0.83547268815887
TRAM1	-0.0374231057929072	6.00333025489402	0.302650194980629	0.582225736995067	0.835725841477001
HIPK2	0.0336787282818938	6.65316777247865	0.302360650311812	0.582406275920894	0.835725841477001
NMUR1	-0.0821248549703935	4.64056609289802	0.3023601196399	0.582406606912514	0.835725841477001
PRAMEF17	-0.0902100114474643	4.12944194329858	0.302157868566923	0.582532782862901	0.835725841477001
NR6A1	0.0544140616015268	5.22804029155102	0.302120785850093	0.58255592317759	0.835725841477001
ENOX1	-0.030192060281042	6.74461657846119	0.301764089835615	0.58277860270968	0.835725841477001
GLYR1	0.0416065612381528	5.83902958460482	0.301312376907902	0.583060845745524	0.835725841477001
RHD	0.0302381151940267	6.36209688087099	0.301217982388437	0.583119860890117	0.835725841477001
PARP8	0.124266339747349	4.21675790623404	0.301135592934486	0.583171380342093	0.835725841477001
DMRTC1B	-0.109906118874814	4.15750316238401	0.301061250264326	0.583217875881609	0.835725841477001
SENP8	-0.0565741037436959	5.06082318342925	0.300860544927389	0.583343438721267	0.835725841477001
AC005520.1	-0.0648552061738822	4.91390808601298	0.300789769757216	0.583387729218892	0.835725841477001
SMU1	-0.020833726117056	7.57615770223437	0.30070700818203	0.583439529304479	0.835725841477001
EFCAB14	0.0381013631058526	5.92530062664226	0.300681000404722	0.583455809366165	0.835725841477001
AL355987.3	0.0544512013100109	4.120711788027	0.300656820910433	0.583470945800908	0.835725841477001
HOXD9	-0.132497562227434	4.13445900406375	0.300640328418424	0.583481270603697	0.835725841477001
WFIKKN2	-0.0883689018157432	4.12898714860482	0.300564470266849	0.583528764863107	0.835725841477001
VTI1A	-0.0412646379205964	5.64833761570814	0.300421708630893	0.583618168069734	0.835725841477001
ANK2	0.0375369673144401	6.29583606813258	0.300399935961991	0.583631805437922	0.835725841477001
CIDEB	-0.0921027364339818	4.48901393093172	0.300351768098494	0.583661977789133	0.835725841477001
ZCCHC10	0.0444082352738401	5.69194328698043	0.300344305649389	0.583666652548943	0.835725841477001
TRIM28	0.0381201878150841	6.24877916330737	0.300102981074872	0.583817868095812	0.835725841477001
GGN	0.136441051824132	4.19494121382976	0.299996951154213	0.583884332128893	0.835725841477001
GEMIN6	0.0161855330173088	8.58708637966914	0.299969070848761	0.583901811217355	0.835725841477001
PREP	0.0884012810414543	4.61369522162095	0.299858401581616	0.583971203869012	0.835725841477001
HIGD1B	-0.0876085864693179	4.12902889034048	0.299660584659463	0.58409528195735	0.835725841477001
MRLN	0.0884843843536483	4.54344288760138	0.299596153898904	0.584135706804408	0.835725841477001
PFN4	-0.122082235119433	4.17672338610233	0.299422974693584	0.584244390097902	0.835725841477001
DYNLL2	0.058032956481408	5.21387388221899	0.299374950692425	0.58427453609151	0.835725841477001
DNAH17	0.088641625681727	4.49281743117839	0.299349331969324	0.584290618957537	0.835725841477001
CYTIP	-0.0872213766190597	4.12887346877331	0.299324546851167	0.584306179355933	0.835725841477001
AC009163.4	-0.0689001729622072	4.83945770589179	0.299237132237238	0.584361065995984	0.835725841477001
SAMD7	-0.109486718033575	4.28345781271729	0.299017453970578	0.584499045468751	0.835725841477001
CITED1	-0.122149305573674	4.28353365608148	0.298975520002244	0.584525391592295	0.835725841477001
LGALS9B	-0.0868761397730742	4.12908089781337	0.298773009703581	0.584652657829907	0.835725841477001
LRRTM1	-0.0865738958267799	4.12875937760774	0.298768769962507	0.584655322865328	0.835725841477001
TENT5C	-0.128601000108722	4.21795768998796	0.298705099043985	0.584695348370363	0.835725841477001
RIN2	0.0201508054981622	7.92090083538744	0.298566206077453	0.584782680004753	0.835725841477001
CD6	-0.0907156671063386	4.45745056124895	0.298503703774429	0.584821988140778	0.835725841477001
CMTM8	-0.115354658123416	4.17737580558735	0.298367716388469	0.584907530024479	0.835725841477001
LOXHD1	-0.0860410824360007	4.12878187850537	0.298219410333559	0.585000849735866	0.835725841477001
ABCG4	-0.0863518706272157	4.12913849044876	0.298144005094812	0.585048309082196	0.835725841477001
PCDHGA7	-0.0864161037883891	4.12928862781787	0.298009058224409	0.585133262821184	0.835725841477001
SMCO2	-0.085924474529065	4.12889766600399	0.297939695434195	0.585176938820221	0.835725841477001
HP1BP3	-0.0248050801765416	7.19168825849865	0.297912989009433	0.585193756941601	0.835725841477001
TMCO4	-0.115022747219004	4.1769659844317	0.297909668341447	0.585195848169619	0.835725841477001
TFEB	0.0936085979603521	4.43883415839211	0.297863975645384	0.585224625195218	0.835725841477001
SLC7A7	-0.0709172651503361	4.80419864749919	0.297753348136155	0.585294309698811	0.835725841477001
TP53I11	0.132497603846195	4.26369142273635	0.297668537048907	0.585347743760714	0.835725841477001
GPC1	0.0420538518620937	8.03669523413874	0.297639606882967	0.585365973074311	0.835725841477001
BIK	0.119127218592483	4.21125946448647	0.297540353827628	0.585428522590784	0.835725841477001
DPPA2	-0.0865067849638478	4.12996210688681	0.297377980754248	0.585530879689028	0.835725841477001
PDP2	-0.0390942740016595	5.95248841368926	0.297356208881411	0.585544607046899	0.835725841477001
DPP9	0.0411619527231822	5.79242181204578	0.297196867165439	0.58564509325612	0.835725841477001
DCP1B	0.0737405605847535	4.6923374912163	0.296953597761785	0.585798574488463	0.835725841477001
GABBR1	0.113815879838308	4.252506394497	0.29694719996553	0.585802612025832	0.835725841477001
TSSC4	0.0544445462147394	5.33897710630825	0.296843339239274	0.58586816460675	0.835725841477001
ZKSCAN2	0.0949508191059694	4.47973621528378	0.296767197394331	0.585916231628596	0.835725841477001
UTRN	-0.0589971371521822	5.19084533799359	0.296622412867578	0.586007653644027	0.835725841477001
MYD88	0.0770827261393459	4.80931691156028	0.296151246284239	0.586305365106613	0.835725841477001
PUDP	0.0687542876430015	4.82611433744296	0.296120009369076	0.586325113321282	0.835725841477001
PHETA1	0.107030780717821	4.40493193824668	0.295840284921212	0.586502017439352	0.835725841477001
CYB561D1	-0.0618725348723678	4.91518551022159	0.295704518237585	0.586587918454095	0.835725841477001
ETFB	0.0267147769630568	7.26231393622797	0.295659494362098	0.586616411177415	0.835725841477001
ADAM22	-0.0795547882161966	4.68746507372988	0.295646862336184	0.586624405681444	0.835725841477001
AFAP1L2	-0.124696275359349	4.21214490936708	0.295274706766151	0.586860033302279	0.835725841477001
FASLG	-0.0841235543503004	4.12963357348529	0.295176867088742	0.58692201171793	0.835725841477001
CPN2	0.117302916653369	4.20098961593863	0.295126435360856	0.586953963857099	0.835725841477001
DNMT3B	0.137686442862782	4.20946073624562	0.29497840399452	0.587047772835962	0.835725841477001
FBXW2	-0.042680688096164	5.69465864542851	0.294833258941821	0.587139782329343	0.835725841477001
AFF3	0.0447115525471745	5.78933140114573	0.294766552688714	0.587182078198829	0.835725841477001
ELMO2	0.0532983276921877	5.37626699408978	0.294765378353247	0.587182822855283	0.835725841477001
REV3L	-0.0413057143113002	5.96534513713696	0.294603479192915	0.587285502926789	0.835725841477001
DNAJC7	0.0265615544459571	7.11415182497877	0.294576206242027	0.587302803637353	0.835725841477001
NOL4	0.0966738505493821	4.40308638667892	0.29436175426946	0.5874388782846	0.835725841477001
DOLK	0.0497180756435279	5.26772339718934	0.29424919608158	0.587510324687461	0.835725841477001
SLC12A5	-0.117577854327944	4.2263748002951	0.294175260409475	0.587557265041276	0.835725841477001
FYB2	0.118198523140761	4.21596154561736	0.294159705163111	0.587567141743729	0.835725841477001
FZD1	-0.100711353862955	4.53199109178083	0.294076976255781	0.58761967560412	0.835725841477001
ZC3H4	0.0491033041570523	5.65460613802125	0.294049784359743	0.587636944876235	0.835725841477001
SLC35A2	0.0748742923112184	4.67453112564814	0.293833582641525	0.58777428897431	0.835725841477001
GANAB	0.0433477726317655	5.60601245218119	0.293692648442459	0.587863853901787	0.835725841477001
C8orf37	0.0543532332061519	5.2342133666006	0.293609665199483	0.587916603489991	0.835725841477001
GGPS1	0.02654589654268	6.73667219360715	0.293536268992113	0.587963266966889	0.835725841477001
RBM24	0.109913894245399	4.26867832166519	0.293398962897243	0.588050583022721	0.835725841477001
EHD2	-0.0485957988713518	5.44674547951925	0.293275216998893	0.588129298485348	0.835725841477001
GCC1	0.0589294072867645	5.24687128705474	0.293054365226794	0.588269836926728	0.835725841477001
CLNS1A	-0.0344635402220267	8.1054891560627	0.292745870001113	0.588466261720574	0.835725841477001
GAB3	0.101607014215566	4.36600779097238	0.292712997373826	0.588487200236497	0.835725841477001
GPR35	0.0613643416172895	4.95067617963846	0.292615897686005	0.58854905763339	0.835725841477001
OR51E2	-0.0776937231639948	4.61377821162394	0.292610132863842	0.588552730532945	0.835725841477001
PTPN5	0.120456930582683	4.1992945757852	0.292379680211525	0.588699595486123	0.835725841477001
CTSH	0.12162279822985	4.22284045235784	0.292159980193532	0.588839677567769	0.835725841477001
PSMG4	0.0330707991057233	6.25024256997199	0.291672318417454	0.589150857069446	0.835725841477001
PKIB	0.0741465540955207	4.70112778282149	0.291415268561423	0.589315017171381	0.835725841477001
C1orf56	-0.0381466557173047	6.01093390115059	0.291399117425328	0.589325334915207	0.835725841477001
RAVER1	-0.0974968204654771	4.3775925983502	0.291365604767236	0.589346744805255	0.835725841477001
ZNF700	-0.0679378949224643	4.76825217563031	0.291338487905477	0.589364069841972	0.835725841477001
TAS2R4	0.0805748960854783	4.59785777078209	0.291306020131628	0.589384814960659	0.835725841477001
ZFP69B	0.127259499375743	4.19369823830329	0.291108637756395	0.589510963557969	0.835725841477001
IGDCC4	0.0455128861952408	6.24518113395489	0.290904068015323	0.589641763938611	0.835725841477001
BMP2	-0.13340141041352	4.21314427714852	0.29060941832654	0.589830265150737	0.835725841477001
TNRC6B	0.0199085240166619	8.4652911368618	0.290537889474876	0.589876044112101	0.835725841477001
ZNF135	-0.0921078648131901	4.44397891694404	0.29038625138611	0.58997311759697	0.835725841477001
KLHL20	0.05803922277406	5.12419353782656	0.290193871610938	0.590096319585148	0.835725841477001
NDC80	-0.0690039256601079	5.12122609984175	0.290152691697244	0.590122698471698	0.835725841477001
C6orf226	0.0568386807786298	5.07126276222854	0.290035139304223	0.590198013065777	0.835725841477001
PLPBP	-0.0375263396536105	5.85656801973973	0.289875314329436	0.590300442852164	0.835725841477001
TCTA	-0.0413003430726866	5.67789006600747	0.28985005981059	0.590316631483199	0.835725841477001
FBXL7	0.102777089838989	4.36632205441278	0.289779447819228	0.590361899952199	0.835725841477001
DAPP1	-0.0850854098669802	4.50291941395173	0.289754703309143	0.590377765032907	0.835725841477001
ZNF33A	0.0459580817195383	5.86039098688792	0.289703004722185	0.590410914690261	0.835725841477001
SULF1	-0.124702439874708	4.22980277549965	0.289678252229976	0.590426787589331	0.835725841477001
MRPL3	-0.0473739572520605	5.60372041896653	0.289662667370237	0.590436782058174	0.835725841477001
WDR59	0.0345117431485257	6.01538909146405	0.289652115791966	0.590443548913315	0.835725841477001
ASB7	0.0896321139707718	4.54165531385721	0.289549935029697	0.590509086899849	0.835725841477001
UTY	0.0783178020957001	4.66232056398418	0.289520652116778	0.590527871493141	0.835725841477001
MTF1	-0.0480104972614274	5.32460289996077	0.289491208991137	0.590546760095839	0.835725841477001
KLHL31	-0.0762132552431612	4.64066553046195	0.289441039725091	0.590578947960782	0.835725841477001
F2RL3	-0.0706444864443379	4.74587488708283	0.28939245552607	0.590610122298497	0.835725841477001
ABI3BP	0.0924180148342887	4.47745987719842	0.289391252038513	0.590610894566207	0.835725841477001
FLRT2	-0.0318413762919087	6.33880913929623	0.289307462020929	0.590664666997509	0.835725841477001
RNF227	-0.053907365347179	5.2488779860727	0.289243332169576	0.590705829256068	0.835725841477001
AC015813.2	0.0939634894009288	4.53171425929155	0.289180922774563	0.590745892874742	0.835725841477001
MIXL1	0.0292120630141853	6.59128863250625	0.288829897783671	0.590971336735435	0.835725841477001
HGSNAT	-0.050666042769266	5.35970280010498	0.28874614182439	0.591025154626611	0.835725841477001
NKX2-5	-0.234875029030759	4.12139650704368	0.288488052537723	0.591191054717061	0.835725841477001
SMIM10L1	0.0410975981431952	6.23422006515535	0.288202286250964	0.591374857200771	0.835725841477001
BAG2	-0.0451616945951151	5.51243982518779	0.288081308728636	0.591452704298792	0.835725841477001
WDR11	0.0358990503890198	5.98489822549498	0.288007225633635	0.591500385978788	0.835725841477001
SLC12A9	0.0405774643965467	5.86580647185746	0.287883168886481	0.591580249606509	0.835725841477001
ZNF781	0.105003222582545	4.4173546645482	0.287763874520294	0.591657068275454	0.835725841477001
ADIPOR2	-0.0552566088363397	5.09976004377335	0.287709803822224	0.591691893429639	0.835725841477001
PSG11	-0.0496376399572465	4.11575627277455	0.286866670546658	0.592235473678037	0.835725841477001
LRRC2	0.0460128582316155	5.60639299079059	0.286848407682101	0.592247259381421	0.835725841477001
FAM167B	-0.0494935093344824	4.11562820160268	0.28684184679399	0.592251493483565	0.835725841477001
PRR15	-0.0496520792059295	4.11584357368559	0.286840402228197	0.592252425749737	0.835725841477001
CD5	-0.0492976265052809	4.11564998684759	0.286731261883158	0.592322869390284	0.835725841477001
VNN1	0.107624640720853	4.15605954124428	0.286722853909907	0.592328296955599	0.835725841477001
ZNF318	-0.0624817879137072	5.02632868674637	0.286705397409776	0.59233956590725	0.835725841477001
FAM120C	-0.0527301560996292	5.28508460273508	0.286608782025837	0.592401943442734	0.835725841477001
HOXD11	-0.0491956211079456	4.11586366350289	0.286608676322079	0.59240201169538	0.835725841477001
ARFGEF2	-0.08797521572251	4.5750258883789	0.286562977291339	0.59243152095949	0.835725841477001
