genes	logFC	logCPM	LR	PValue	FDR
SLC35F5	-0.0141600503239356	5.0745971702654	0.0144156782529876	0.904431413524809	0.962755525954169
SIAH1	-0.0126717928089421	5.02198653566338	0.0143590181839386	0.904618513111146	0.962850327662656
FAM210B	-0.010260990001501	5.46054340124614	0.014355786748979	0.904629195044843	0.962850327662656
SMG5	0.0128388252064252	5.2737137847226	0.0143028558913443	0.904804338857855	0.962960278376912
PHF12	-0.0106558118095817	5.56986481040458	0.0142917187205285	0.90484123266864	0.962960278376912
TRIM58	-0.0131414187680199	5.13532820822545	0.0142610848990898	0.90494278779313	0.962966606941553
EPHX4	0.0213354561425284	4.3850029439051	0.0142571274433863	0.904955915342262	0.962966606941553
FRRS1L	0.0109022883181246	5.37613435853328	0.0141488415530944	0.90531583766954	0.963291728751826
ZNF71	-0.0171133116220345	4.59772800246523	0.0141170022458823	0.905421931185015	0.963302920775474
OR7A5	0.0204081522075917	4.33918924341576	0.0141027914287406	0.90546932299401	0.963302920775474
CXorf40A	-0.0115234975037271	5.21572486677526	0.0140967382488952	0.905489517162989	0.963302920775474
FLT1	0.0175428706109349	4.57640266700987	0.0140794538424416	0.905547204330312	0.963306431417326
C8orf74	-0.0234209451143456	4.21505286492637	0.0139853869672493	0.905861786427789	0.963583205886073
PRKD2	0.00994033785219081	5.59182333401004	0.0139421325339981	0.9060067995981	0.963679584102903
TM4SF18	0.0258987584568501	4.31411491124527	0.0138850025900297	0.906198681295437	0.963790401759079
SGF29	-0.016173349281772	4.69725030677237	0.0138787178193525	0.906219814300796	0.963790401759079
CD8A	0.0217209641973586	4.20568721221821	0.0137855668034774	0.906533612138592	0.964014343053045
TFRC	0.0114597080977227	5.57479434947448	0.0137839010973266	0.906539233169124	0.964014343053045
NR1D2	0.0192674407356035	4.4345956187176	0.0136599679834717	0.906958423438517	0.964361648055299
KAT2A	-0.0103135140066669	5.35095606484314	0.0136551598375831	0.906974725231774	0.964361648055299
THAP4	-0.010500270359083	5.29658901860816	0.013633896061549	0.907046853974014	0.964380447661189
TAF4	0.0189409628148846	4.49433228932374	0.0135841452956811	0.907215836353516	0.964502214495407
NUDT4B	-0.0437627814330228	4.172712979068	0.0135163041029216	0.907446770546849	0.964651432181733
TGFB2	0.00914052136631413	6.519462099811	0.013510921695854	0.907465117604564	0.964651432181733
KCNK12	-0.0307894255539423	4.15674285503011	0.0134901432506211	0.9075359800432	0.964668863861559
VAV1	0.0160724698128163	4.65469621092398	0.0134255191476882	0.907756727159997	0.964841261376403
CD28	0.0204919835645672	4.39958878571283	0.0134055226630494	0.907825141451939	0.964841261376403
MED13	-0.0103872847029587	5.48637803360079	0.0133948757879239	0.907861588871902	0.964841261376403
TSPYL5	0.0169515239265164	4.19037492588818	0.0133675062991188	0.907955350196628	0.964883012100718
NAP1L5	-0.0173156103110643	4.56858882493935	0.0133265645181382	0.908095788717627	0.964974358637306
GTF3C3	0.0112089631626432	5.3205641628729	0.0131811159083668	0.908596482720105	0.965448491327525
ENO4	0.0195534974092389	4.45249989137777	0.0131435045529997	0.908726411374554	0.965528626170732
BMP8B	0.0159904514852543	4.42439714251716	0.0130977121768865	0.908884855930459	0.965639047941952
WNT7A	-0.0177460941806818	4.57894371786382	0.013075432427172	0.908962046766678	0.96566313413696
SMG8	0.0156404507170255	4.68029759206777	0.0130425630504192	0.909076048373657	0.965714130492426
CLCC1	0.007043907964268	6.27257212160819	0.0130263790443905	0.909132233196158	0.965714130492426
DDX6	0.00391287187364585	8.06130717378227	0.012997364323553	0.909233050052761	0.965714130492426
PLS1	-0.0226678648111108	4.36660780532528	0.0129948439234226	0.909241813014198	0.965714130492426
CBL	-0.0101166849481992	5.65615531400333	0.012979748113537	0.909294316359626	0.965714130492426
OR6B1	0.025308907146749	4.15395456440429	0.0129674283007404	0.909337187689289	0.965714130492426
SIMC1	-0.0154265175681677	4.75399407779832	0.0128208772117091	0.909848757077766	0.96619948350389
RUSC2	0.0197476653065932	4.40752841500741	0.0127912139466275	0.909952663112835	0.966251892629168
NLGN3	0.0115060268498962	5.30663721280205	0.0127079723802126	0.91024489943325	0.966490980169244
CNN2	-0.00872968587047676	5.99032611020582	0.0126954668700705	0.910288886204779	0.966490980169244
HMG20A	-0.0110282428638902	5.24126925997114	0.0126720258331829	0.910371396647257	0.966490980169244
MAP4K2	0.0121607909783589	5.0144351507433	0.0126650152980687	0.910396088140451	0.966490980169244
GDF9	-0.0161918963990999	4.40553070019463	0.0126297408485812	0.910520431850998	0.966565051779735
LYN	-0.0143280444190346	4.74890920197407	0.0126078345872997	0.910597740737528	0.966569456466449
MGARP	0.0184877711842292	4.24513921045817	0.0125808747943381	0.910692977339588	0.966569456466449
IL3RA	0.0277243842317488	4.26102282103075	0.0125741025788386	0.910716916708895	0.966569456466449
NCOA6	-0.0082177355942149	5.79878019565204	0.0125667635996365	0.910742866924603	0.966569456466449
PPCS	0.0126460400755019	5.0154371637805	0.0124824390195499	0.911041586192166	0.966828554501836
FMO3	0.0167813863868606	4.50698336954367	0.0124577358878355	0.911129290219977	0.966863698303052
BEX2	0.0258252475006658	4.57536928777563	0.0124351811170982	0.911209443798374	0.966873607759002
NDST1	0.0136217833267591	4.87887329183102	0.0124243936162429	0.911247805686598	0.966873607759002
STXBP1	0.0163233615760654	4.6145314853087	0.0123871966370643	0.911380212908609	0.966956171740583
ARHGAP45	-0.0218546360229317	4.35013643728038	0.0122685142453633	0.911804028468638	0.967347885728452
DCTPP1	-0.0114095704428608	5.42184125264209	0.012243206285234	0.911894671420273	0.96738610566578
ZNF584	-0.0114061236885338	5.05056762201735	0.0122186915112366	0.911982563961624	0.967388684419065
ZKSCAN4	-0.0307253129714775	4.34708635553006	0.0122120648852047	0.912006337648462	0.967388684419065
SCO2	-0.0134977424437108	4.89810914805324	0.0121748370050341	0.912140017947612	0.967472543139596
MS4A6A	0.0216421906544305	4.21782451520116	0.0120644175667337	0.91253774062961	0.967836434852195
ZNF79	-0.0257001961826606	4.30622074265128	0.0120237515285453	0.91268468056632	0.967934319034229
RNF26	0.0122689069782277	5.17606252088936	0.0119851043521635	0.912824558920573	0.968024702885953
ICE2	-0.00687706823502428	6.21958581710614	0.0119225513225274	0.913051445887864	0.968207340571505
VPS33A	-0.00836293521615906	5.85244898602607	0.0118575812227846	0.913287738408452	0.968399929519307
TMPRSS9	0.0214585058085676	4.1544555817072	0.0117573661331676	0.913653503047544	0.968717212753212
CCDC34	-0.0086598146576242	5.7576941081903	0.0117456546633434	0.913696350285408	0.968717212753212
ICMT	-0.00693617143942742	6.07585423790622	0.0117101165581062	0.913826501409028	0.968773409889199
THOP1	0.00872618964024481	5.87343044122437	0.0117013201494274	0.913858747314179	0.968773409889199
SDC1	0.0420187629459614	4.35622132670344	0.0115930626141676	0.914256606712287	0.969087554525231
RHOJ	-0.0136066025601287	4.84554801621012	0.0115909167489008	0.91426451197587	0.969087554525231
SLC8A2	0.0220058887888321	4.15494808641963	0.0115069608862939	0.914574384418987	0.9693579975363
LYG1	0.0223763227141156	4.23384001041435	0.0114766843827567	0.914686412270078	0.969386755787228
NHLRC4	-0.00861192406977356	4.16134452163385	0.0114646992873304	0.914730800307319	0.969386755787228
ATG101	0.0130243779487554	5.24387136858827	0.011455278157257	0.91476570891078	0.969386755787228
SMOX	-0.0106325180413306	5.26942933220402	0.0113874402322267	0.915017502165851	0.969595572740745
PPM1G	0.0057657124070536	7.03097309077158	0.0113208620749674	0.915265358172534	0.969735016845038
ZFYVE28	0.0189916747484566	4.2685948530475	0.0113190177094111	0.915272234822447	0.969735016845038
SYT15	-0.0107591309458086	5.22851234255654	0.0113079941613705	0.915313347539258	0.969735016845038
ANKRD16	-0.010654705873077	5.15077827663316	0.0112328906723178	0.91559398972792	0.969974325381956
IGF2BP1	-0.0139012325823296	4.71305850437098	0.0111976867977432	0.915725863997474	0.970008323386154
LNPK	0.00735048880619125	6.16852529166034	0.011195086548355	0.915735612880527	0.970008323386154
CTSV	0.0145012855831001	4.96256773617409	0.0111785962791942	0.915797465045769	0.970015829499501
PURA	-0.00894817209256817	5.49909149967727	0.0110944064597902	0.916113968006664	0.970273076024869
MICU1	0.00715787701073354	6.01254341135074	0.0110819503501602	0.916160898447656	0.970273076024869
ARHGAP30	0.0197097667678326	4.15358317000507	0.0110703378172161	0.916204674600041	0.970273076024869
LSM11	-0.0123628933211698	4.9245135649255	0.0110039570692493	0.916455359164534	0.970480528609484
CHRAC1	-0.0102248673890224	5.19265727580354	0.0109326065888808	0.916725665679367	0.970708733814369
ANKRD54	-0.00562447659409088	6.63744422957097	0.0108939425555263	0.916872514365686	0.970775283664842
ARHGEF9	-0.0087958818419955	5.79297148609142	0.0108872046432111	0.916898132363886	0.970775283664842
FAM20B	0.0107225970445761	5.1265944657063	0.0108550525765168	0.917020487196448	0.970813079028611
STON1-GTF2A1L	0.0204587615695101	4.32317979120682	0.0108226346898164	0.917144039198658	0.970813079028611
YAP1	-0.0119770438501555	5.04149649614471	0.0108215759006498	0.917148077639143	0.970813079028611
EIF4A3	0.00625701979789422	6.33763589594673	0.0108202659690164	0.91715307426523	0.970813079028611
YWHAH	-0.00991178566799069	5.532026262928	0.010774618260939	0.917327385030716	0.970890887115637
MBLAC2	-0.0177269073115035	4.24559753052032	0.0107723091570335	0.917336212504527	0.970890887115637
AC007998.2	0.000293488416359703	4.14579761691718	0.0107340202249162	0.91748272690908	0.970987933736474
AC022167.5	-0.0215820334583751	4.46066342561849	0.0107151615753764	0.917554987501096	0.97100638935409
NOP9	0.0158282715917152	4.67504475044994	0.0106344917963952	0.91786481737339	0.97127623642714
HKR1	0.00696034509650356	5.87472451052629	0.0105798908522843	0.918075198635735	0.971432572885372
STXBP2	0.0213733917702382	4.23771344114856	0.010547667033336	0.918199616761262	0.971432572885372
FABP3	0.0213721541385379	4.23732231933713	0.0105469501818902	0.918202386750526	0.971432572885372
MARCO	-0.0215678719672693	4.31920137872941	0.0105393033616679	0.918231940788556	0.971432572885372
RPIA	0.0200623389151272	4.35756431145371	0.0105141532185371	0.918329219553505	0.971477461430549
ADGRG6	-0.0157423812262219	4.56597512054302	0.010471120524528	0.918495939692012	0.971595800515105
KMT2D	-0.0125128903582551	4.97857609116822	0.0103970348621374	0.918783780363237	0.971793234882014
UTP25	0.0101780432804827	5.23105964397043	0.0103891776263367	0.918814368311196	0.971793234882014
CDAN1	0.0103776112989541	5.07115702045433	0.0103807517467089	0.91884718295896	0.971793234882014
IGF1	-0.0115936101232593	4.93530201940936	0.0102486353381437	0.919363481734778	0.972281226921805
SMG7	0.00897840816149274	5.30389112894603	0.0102061417014738	0.919530256744876	0.972399540716773
GTF2H4	0.0214640167559123	4.15965814819885	0.0101678146317568	0.91968098029471	0.972500867043577
ANXA13	0.0148469976318543	4.60846018642407	0.0101512389737195	0.919746253964071	0.972511829157162
GRAMD2A	-0.0140445958250359	4.71276758110166	0.0101123379491241	0.919899654953442	0.972559873861804
PPP1R3D	0.0200509648754145	4.22719918260786	0.0101118676784893	0.919901511224413	0.972559873861804
WDR48	-0.00755652718232554	5.70293327814041	0.0100777492619386	0.920036301321942	0.972644321894129
MSANTD4	0.00932635747703339	5.3382252378957	0.0100377897038584	0.920194461120224	0.972714883664392
L1CAM	-0.00962840510850499	4.20450697317179	0.0100267555201299	0.920238190382487	0.972714883664392
TSEN2	0.0081959401853648	5.54205372524462	0.0100170930295462	0.920276503489314	0.972714883664392
ZNF124	-0.0122436905742285	5.03089081057643	0.0100054435222319	0.920322720214989	0.972714883664392
PPP2R1B	0.0109875960986023	4.95533647902475	0.00997518060762559	0.920442908474953	0.972783865081948
C1orf21	-0.0116413905162878	5.00248738983066	0.00993631549602014	0.920597530508693	0.972889227945703
ZNF529	0.00790817170563461	5.61714189429934	0.00985717850261381	0.920913318201627	0.973164888251728
S100A1	0.00829142730623844	4.13968624957994	0.00984298568955921	0.920970088311309	0.973166818050943
OR2M3	0.00822282677101637	5.58939220598802	0.00982085051111881	0.921058709804334	0.973202402198554
MAST2	-0.0135321429472701	4.506076135996	0.00979922444150816	0.921145390457055	0.973235931506524
GYPA	0.0198856837735104	4.15864387725467	0.00972214625281254	0.921455120088523	0.973505105100383
S1PR5	-0.0178276702728854	4.27122471512319	0.00963326238809259	0.921813832568442	0.973825993227499
CXorf40B	-0.0113434712053122	4.98367491720953	0.00961183093176032	0.921900574141727	0.973859543698829
GFPT1	0.00852914076648932	5.38562734007374	0.0095727676037427	0.922058930400048	0.973940898463277
RAD51C	-0.00536210632813145	6.44916541809621	0.00956571293954767	0.922087563591389	0.973940898463277
PTPRG	-0.012509905626811	4.84201449525428	0.00950445955646728	0.922336625825314	0.974145874574714
SQLE	-0.00495151358969976	7.40259888420345	0.00944875541915735	0.92256382864915	0.974327740327574
GLS2	0.0186723872052194	4.15913233928482	0.00928669510099667	0.923228703019693	0.974949687008831
NADSYN1	0.00685098609724223	5.81495720319058	0.00926252952615414	0.923328345711222	0.974949687008831
CYFIP1	0.00486257798341843	6.64496920951859	0.00925198743237843	0.923371855359784	0.974949687008831
PODNL1	0.0114306510750351	4.74142168945357	0.0092319070809026	0.923454800860711	0.974949687008831
CAVIN1	-0.00643237684913732	7.01148599727751	0.00922649843658974	0.923477157797709	0.974949687008831
ECD	0.00793295156822761	5.55131866337715	0.0092250853002156	0.923483000166394	0.974949687008831
UMPS	0.00871191451231206	5.71482235021797	0.00917491790772829	0.92369070198252	0.975078389796926
AZIN2	-0.0167618681068397	4.48050871259476	0.00916905506130661	0.923715012556607	0.975078389796926
AL589666.1	0.0145052343168845	4.15490697963088	0.0090460170244171	0.924227017112556	0.975415887357621
NKRF	-0.0168790707925109	4.42320328204697	0.00904421288026924	0.924234550843974	0.975415887357621
ANKS1A	-0.00952879049259179	5.0976949862492	0.00904197009629115	0.924243917301475	0.975415887357621
ULK1	0.00842214986824693	5.38167135084979	0.00903931297244753	0.92425501566864	0.975415887357621
TSACC	0.0147555423983826	4.470840153172	0.00898386511329363	0.924486988879889	0.975602570724535
TNFRSF10A	-0.0175241228558832	4.46410549617871	0.00894168035642906	0.92466395840484	0.975665142013149
TRADD	-0.0144125239563165	4.55236657700099	0.00893622286702112	0.924686883893978	0.975665142013149
XAGE5	-0.0171043566811552	4.39092212706731	0.00893035604696024	0.924711536753316	0.975665142013149
SLC25A25	-0.0156728808814184	4.9209191960221	0.00891251159123385	0.92478657088009	0.975686189148687
NFE2L3	0.0219504982573556	4.238393359298	0.00888953717677055	0.924883287649173	0.975702651131723
ZMYM2	0.00842584415839511	5.4284670263434	0.00888263986792026	0.924912348266804	0.975702651131723
DNAJA3	-0.00826250352296729	5.46254342793119	0.008847956978002	0.925058651457436	0.975716405583797
PSIP1	-0.00404733192965464	7.70437843414619	0.00884243383069361	0.925081976490715	0.975716405583797
HAUS4	-0.0122489275883363	4.77441008469752	0.00883405891505618	0.925117358970433	0.975716405583797
VSIG10	0.00653128811914101	5.99402839598988	0.00882734453341527	0.925145738221222	0.975716405583797
FPR3	0.0130784883732438	4.15454388963152	0.00871883672439822	0.92560588012836	0.976091113400805
CPED1	-0.0120830768915545	4.17481673119349	0.00871757601390755	0.925611243263319	0.976091113400805
SULT4A1	0.0110549544717666	4.19544704705178	0.00851412805405971	0.926481908073666	0.976937900924713
DIMT1	-0.00999527710416974	4.99151374706074	0.00850422576547771	0.926524551701294	0.976937900924713
TPRN	0.0140230998295643	4.54407208305386	0.00846840140701488	0.926679036735528	0.976999588642978
ADAMTS9	0.0192131241428933	4.44878521859229	0.00846394731075861	0.926698267106275	0.976999588642978
C17orf99	0.0140740906237763	4.53768879325472	0.00845230947089703	0.926748537081678	0.976999588642978
SLC17A7	-0.0184471063462751	4.33933520772009	0.00841550026575533	0.926907765659818	0.977109293260725
ZNF470	0.00764527163812026	5.49004642418911	0.00828015085295419	0.927496298416233	0.977671513274315
RIN3	0.0186336426317986	4.25210444879252	0.00821208176034816	0.927794112757639	0.977927239059944
CCDC61	0.012968453032492	4.68412593862109	0.00817321864462883	0.927964704015328	0.977952152720705
